work_year,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,salary_range
2022,MI,FT,Data Engineer,US,0,US,M,11
2022,MI,FT,Data Engineer,US,0,US,M,8
2022,SE,FT,Data Engineer,ES,0,ES,M,6
2022,SE,FT,Data Engineer,US,0,US,M,17
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Engineer,US,0,US,M,17
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,EN,FT,Machine Learning Research Engineer,DE,50,DE,L,6
2022,EN,FT,3D Computer Vision Researcher,US,100,CR,S,4
2022,SE,FT,Data Engineer,US,0,US,M,11
2022,SE,FT,Data Scientist,US,0,US,M,13
2022,SE,FT,Data Scientist,US,0,US,M,11
2022,SE,FT,Data Analyst,US,0,US,M,15
2022,SE,FT,Data Analyst,US,0,US,M,10
2022,SE,FT,Data Engineer,US,0,US,M,17
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Analytics Engineer,US,0,US,M,12
2022,SE,FT,Analytics Engineer,US,0,US,M,10
2022,SE,FT,Data Engineer,US,100,US,M,19
2022,SE,FT,Data Engineer,US,0,US,M,16
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,MI,FT,Data Scientist,US,0,US,M,11
2022,SE,FT,Data Scientist,US,0,US,M,17
2022,SE,FT,Data Scientist,US,0,US,M,12
2022,SE,FT,Data Scientist,US,100,US,M,16
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Architect,US,100,US,M,22
2022,EN,FT,Data Science Consultant,ES,50,ES,L,2
2022,MI,FT,Data Engineer,US,100,US,M,8
2022,SE,FT,Data Engineer,ES,0,ES,M,6
2022,SE,FT,Data Engineer,ES,0,ES,M,3
2022,SE,FT,Data Engineer,US,0,US,M,13
2022,SE,FT,Data Engineer,US,0,US,M,10
2022,MI,FT,Data Specialist,US,0,US,M,15
2022,SE,FT,Data Engineer,US,0,US,M,15
2022,SE,FT,Data Engineer,US,0,US,M,9
2022,MI,FT,Deep Learning Engineer,GB,100,GB,M,7
2022,MI,FT,Deep Learning Engineer,GB,100,GB,M,4
2022,SE,FT,Data Engineer,US,0,US,M,18
2022,SE,FT,Data Engineer,US,0,US,M,15
2022,SE,FT,Data Scientist,ES,0,ES,M,4
2022,SE,FT,Data Scientist,US,0,US,M,18
2022,EN,FL,Machine Learning Engineer,IR,100,IR,M,9
2022,SE,FT,Data Analyst,US,0,US,M,12
2022,SE,FT,Data Analyst,US,0,US,M,9
2022,MI,FT,Analytics Engineer,GB,0,GB,M,9
2022,MI,FT,Analytics Engineer,GB,0,GB,M,6
2022,MI,FT,Data Analyst,US,0,US,M,15
2022,MI,FT,Data Analyst,US,0,US,M,11
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Scientist,US,100,US,M,10
2022,MI,FT,Data Analyst,US,0,US,M,14
2022,MI,FT,Data Analyst,US,0,US,M,9
2022,EN,FT,Data Engineer,US,0,US,M,12
2022,MI,FT,Data Engineer,US,0,US,M,11
2022,MI,FT,Data Engineer,US,0,US,M,8
2022,SE,FT,Data Engineer,US,0,US,M,14
2022,SE,FT,Data Engineer,US,0,US,M,10
2022,MI,FT,Data Engineer,US,0,US,M,11
2022,EX,FT,Data Engineer,US,100,US,M,29
2022,EX,FT,Data Engineer,US,100,US,M,22
2022,SE,FT,Data Science Manager,US,0,US,M,28
2022,SE,FT,Data Science Manager,US,0,US,M,23
2022,SE,FT,Data Scientist,US,100,US,M,15
2022,SE,FT,Data Scientist,US,100,US,M,12
2022,MI,FT,Data Engineer,US,100,US,M,15
2022,MI,FT,Data Engineer,US,100,US,M,11
2022,SE,FT,Applied Scientist,US,100,US,M,19
2022,SE,FT,Applied Scientist,US,100,US,M,17
2022,SE,FT,Data Scientist,US,0,US,M,17
2022,SE,FT,Data Science Manager,US,0,US,M,16
2022,SE,FT,Data Management Specialist,IT,0,IT,L,6
2022,SE,FT,Data Analyst,US,0,US,M,16
2022,SE,FT,Applied Scientist,US,100,US,M,19
2022,SE,FT,Applied Scientist,US,100,US,M,17
2022,SE,FT,Data Engineer,US,0,US,M,13
2022,SE,FT,Data Engineer,US,0,US,M,9
2022,SE,FT,Data Analyst,US,0,US,M,15
2022,SE,FT,Data Analyst,US,0,US,M,10
2022,SE,FT,Applied Scientist,US,100,US,M,21
2022,SE,FT,Applied Scientist,US,100,US,M,18
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,MI,FT,Data Engineer,US,0,US,M,7
2022,MI,FT,Data Engineer,US,0,US,M,6
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Engineer,US,0,US,M,9
2022,SE,FT,Data Engineer,GB,100,GB,M,5
2022,MI,FT,Data Engineer,US,100,US,M,16
2022,MI,FT,Data Engineer,US,100,US,M,12
2022,EN,FT,Data Scientist,US,0,US,M,7
2022,SE,FT,Data Engineer,US,100,US,M,21
2022,SE,FT,Data Engineer,US,100,US,M,13
2022,SE,FT,Analytics Engineer,US,100,US,M,18
2022,SE,FT,Analytics Engineer,US,100,US,M,10
2022,SE,FT,Data Engineer,US,100,US,M,21
2022,SE,FT,Analytics Engineer,US,100,US,M,13
2022,SE,FT,Analytics Engineer,US,100,US,M,13
2022,SE,FT,Data Engineer,US,100,US,M,10
2022,SE,FT,Data Scientist,US,100,US,M,19
2022,SE,FT,Data Scientist,US,100,US,M,11
2022,SE,FT,Machine Learning Engineer,US,0,US,M,19
2022,SE,FT,Machine Learning Engineer,US,0,US,M,13
2021,MI,FL,Autonomous Vehicle Technician,AS,50,BS,M,4
2022,SE,FT,Data Engineer,US,0,US,M,17
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Scientist,ES,0,ES,M,4
2022,SE,FT,Data Scientist,US,100,US,M,19
2022,SE,FT,Data Scientist,US,0,US,M,17
2022,SE,FT,Data Scientist,US,0,US,M,12
2022,EN,FT,Data Engineer,US,0,US,M,15
2022,EN,FT,Data Engineer,US,0,US,M,12
2022,MI,FT,Data Analyst,US,0,US,M,9
2022,SE,FT,Data Analyst,US,0,US,M,10
2022,SE,FT,Data Analyst,US,0,US,M,8
2022,SE,FT,Data Scientist,US,0,US,M,17
2022,SE,FT,Applied Scientist,US,100,US,M,19
2022,SE,FT,Data Science Tech Lead,US,50,US,L,35
2022,SE,FT,Data Engineer,US,0,US,M,17
2022,SE,FT,Data Scientist,US,0,US,M,21
2022,SE,FT,Data Analyst,US,0,US,M,10
2022,SE,FT,Machine Learning Engineer,US,0,US,M,19
2022,SE,FT,Machine Learning Engineer,US,0,US,M,13
2022,MI,FT,Machine Learning Engineer,GB,0,GB,M,7
2022,SE,FT,Data Scientist,US,100,US,M,32
2022,SE,FT,Data Scientist,US,100,US,M,12
2022,SE,FT,Data Analyst,US,100,US,M,10
2022,SE,FT,Data Analyst,US,100,US,M,7
2022,EN,PT,BI Analyst,MX,100,US,L,1
2022,EN,FT,Machine Learning Developer,IT,100,DE,S,3
2022,SE,FT,Machine Learning Engineer,US,0,US,M,18
2022,SE,FT,Machine Learning Engineer,US,0,US,M,11
2022,SE,FT,Data Engineer,US,100,US,M,16
2022,SE,FT,Data Engineer,US,100,US,M,14
2022,SE,FT,Data Analyst,US,0,US,M,11
2022,SE,FT,Data Analyst,US,0,US,M,12
2022,SE,FT,Data Analyst,US,0,US,M,9
2022,MI,FT,Data Engineer,US,0,US,M,15
2022,MI,FT,Data Engineer,US,0,US,M,13
2022,SE,FT,Data Engineer,US,100,US,M,12
2022,SE,FT,Data Engineer,US,100,US,M,9
2022,SE,FT,Data Scientist,US,0,US,M,23
2022,SE,FT,Data Scientist,US,0,US,M,16
2022,SE,FT,Data Scientist,US,100,US,M,16
2022,SE,FT,Data Scientist,US,100,US,M,12
2022,SE,FT,Data Scientist,US,0,US,M,17
2022,SE,FT,Data Architect,US,100,US,M,18
2022,SE,FT,Data Architect,US,100,US,M,13
2022,SE,FT,Data Analyst,US,0,US,M,12
2022,SE,FT,Data Analyst,US,0,US,M,9
2022,SE,FT,Data Engineer,US,100,US,M,16
2022,SE,FT,Data Engineer,US,100,US,M,13
2022,SE,FT,Data Engineer,US,100,US,M,21
2022,SE,FT,Data Scientist,US,100,US,M,22
2022,SE,FT,Data Scientist,US,100,US,M,14
2022,MI,FT,Data Analyst,US,0,US,M,15
2022,MI,FT,Data Analyst,US,0,US,M,10
2022,MI,FT,Data Analyst,US,0,US,M,7
2022,MI,FT,Data Analyst,US,0,US,M,10
2022,SE,FT,Data Engineer,US,100,US,M,17
2022,SE,FT,Data Engineer,US,100,US,M,12
2022,MI,FT,Data Engineer,US,100,US,M,15
2022,EN,FT,Data Manager,US,100,US,M,7
2022,SE,FT,Data Analyst,US,100,US,M,11
2022,SE,FT,Data Analyst,US,100,US,M,10
2022,SE,FT,Data Architect,US,100,US,M,12
2022,SE,FT,Cloud Data Engineer,SK,100,SK,S,1
2022,SE,FT,Data Engineer,US,100,US,M,13
2022,SE,FT,Data Engineer,US,0,US,M,23
2022,SE,FT,Data Engineer,US,0,US,M,16
2022,SE,FT,Data Engineer,US,0,US,M,21
2022,MI,FT,Machine Learning Engineer,US,0,US,M,12
2022,MI,FT,Machine Learning Engineer,US,0,US,M,8
2022,MI,FT,Data Scientist,US,100,US,M,11
2022,MI,FT,Data Scientist,US,100,US,M,9
2022,MI,FT,Data Scientist,US,100,US,M,7
2022,MI,FT,Data Scientist,US,100,US,M,7
2022,SE,FT,Data Engineer,US,100,US,M,15
2022,SE,FT,Data Engineer,US,100,US,M,10
2022,SE,FT,Data Scientist,US,100,US,M,12
2022,SE,FT,Data Scientist,US,100,US,M,9
2022,SE,FT,Data Scientist,ES,0,ES,M,4
2022,SE,FT,Data Scientist,ES,0,ES,M,3
2022,EX,FT,Head of Data,US,0,US,M,19
2022,EX,FT,Head of Data,US,0,US,M,15
2022,SE,FT,Data Analyst,US,0,US,M,15
2022,SE,FT,Data Analyst,US,0,US,M,10
2022,EN,FT,Data Engineer,GB,100,GB,M,5
2022,EN,FT,Data Engineer,GB,100,GB,M,4
2022,SE,FT,Data Engineer,US,0,US,M,15
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Scientist,US,0,US,M,23
2022,SE,FT,Data Scientist,US,0,US,M,16
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Engineer,US,0,US,M,9
2022,SE,FT,Data Engineer,US,0,US,M,20
2022,SE,FT,Data Engineer,US,0,US,M,14
2022,SE,FT,Data Scientist,US,0,US,L,18
2022,SE,FT,Data Engineer,US,0,US,M,22
2022,SE,FT,Data Engineer,US,0,US,M,15
2022,SE,FT,Data Scientist,US,0,US,M,18
2022,SE,FT,Data Scientist,US,0,US,M,13
2022,MI,FT,Data Analyst,US,100,US,M,14
2022,MI,FT,Data Analyst,US,100,US,M,9
2022,MI,FT,Data Scientist,GB,50,GB,M,5
2022,EN,FT,Data Analyst,US,100,US,L,6
2022,EN,FT,Data Scientist,FR,50,FR,L,3
2022,SE,FT,Machine Learning Engineer,CA,100,CA,M,17
2022,SE,FT,Machine Learning Engineer,CA,100,CA,M,10
2022,SE,FT,Data Analyst,US,0,US,M,14
2022,SE,FT,Data Analyst,US,0,US,M,11
2022,SE,FT,Data Engineer,US,100,US,M,25
2022,SE,FT,Data Engineer,US,100,US,M,15
2022,SE,FT,Data Scientist,US,0,US,M,15
2022,SE,FT,Data Scientist,US,0,US,M,13
2022,EN,FT,BI Analyst,US,50,US,L,7
2022,SE,FT,Data Analyst,US,0,US,M,15
2022,SE,FT,Data Analyst,US,0,US,M,11
2022,SE,FT,Data Analyst,US,0,US,M,9
2022,SE,FT,Analytics Engineer,GB,0,GB,M,9
2022,SE,FT,Analytics Engineer,GB,0,GB,M,8
2022,SE,FT,Data Analyst,US,0,US,M,7
2022,SE,FT,Data Engineer,US,100,US,M,22
2022,SE,FT,Data Scientist,US,100,US,M,16
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Scientist,US,0,US,M,21
2022,SE,FT,Data Scientist,US,0,US,M,14
2022,SE,FT,Data Analyst,US,100,US,M,12
2022,SE,FT,Data Analyst,US,100,US,M,9
2022,SE,FT,Machine Learning Engineer,US,0,US,M,19
2022,MI,FT,Research Engineer,US,100,US,M,22
2022,EN,PT,Data Analyst,CN,50,US,S,11
2022,SE,FT,Data Engineer,US,0,US,M,28
2022,SE,FT,Data Engineer,US,100,US,M,18
2022,SE,FT,Data Engineer,US,0,US,M,14
2022,SE,FT,Data Operations Analyst,US,0,US,M,11
2022,SE,FT,Data Operations Analyst,US,0,US,M,8
2022,SE,FT,Data Engineer,US,0,US,M,15
2022,SE,FT,Data Engineer,US,0,US,M,14
2022,MI,FT,ML Engineer,US,100,US,M,16
2022,MI,FT,ML Engineer,US,100,US,M,9
2022,SE,FT,Data Engineer,US,100,US,M,9
2022,SE,FT,Data Engineer,US,100,US,M,8
2022,SE,FT,Data Engineer,US,0,US,M,15
2022,SE,FT,Machine Learning Engineer,US,100,US,M,16
2022,SE,FT,Data Engineer,US,0,US,M,24
2022,SE,FT,Data Engineer,US,0,US,M,16
2022,EX,FT,Analytics Engineer,US,100,US,M,19
2022,EX,FT,Analytics Engineer,US,100,US,M,14
2022,EN,FT,Data Scientist,US,100,US,M,16
2022,EN,FT,Data Scientist,US,100,US,M,9
2022,MI,FT,Data Analyst,US,0,US,M,7
2022,SE,FT,Data Architect,US,0,US,M,12
2022,SE,FT,Data Operations Engineer,US,0,US,M,6
2022,SE,FT,Data Engineer,US,0,US,M,16
2022,SE,FT,Data Engineer,US,0,US,M,10
2022,SE,FT,Data Scientist,US,0,US,L,19
2022,SE,FT,Data Analyst,ES,0,ES,M,4
2022,SE,FT,Data Analyst,ES,0,ES,M,3
2022,SE,FT,Data Engineer,US,0,US,M,18
2022,SE,FT,Data Engineer,US,0,US,M,9
2022,SE,FT,Data Engineer,US,0,US,M,10
2022,MI,FT,Analytics Engineer,BR,100,BR,M,7
2022,SE,FT,Data Engineer,US,0,US,M,15
2022,SE,FT,Data Analyst,US,0,US,M,14
2022,SE,FT,Data Analyst,US,0,US,M,8
2022,MI,FT,Data Engineer,BR,100,BR,M,7
2022,MI,FT,Data Engineer,BR,100,BR,M,3
2022,SE,FT,Data Architect,US,0,US,M,32
2022,SE,FT,Data Engineer,US,0,US,M,13
2022,SE,FT,Data Engineer,US,0,US,M,10
2022,MI,FT,BI Analyst,BR,100,BR,M,7
2022,MI,FT,BI Analyst,BR,100,BR,M,4
2022,SE,FT,Data Analyst,US,100,US,M,16
2022,SE,FT,Data Analyst,US,100,US,M,12
2022,SE,FT,Data Engineer,US,0,US,L,9
2022,SE,FT,Data Analyst,US,100,US,M,22
2022,MI,FT,Data Scientist,BR,100,BR,M,7
2022,EN,FT,Data Scientist,US,100,US,L,7
2022,SE,FT,Marketing Data Analyst,GB,100,GB,S,18
2022,SE,FT,Data Engineer,US,0,US,M,17
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Analyst,US,0,US,M,15
2022,SE,FT,Data Analyst,US,0,US,M,10
2022,SE,FT,Data Engineer,US,0,US,M,21
2022,SE,FT,Data Engineer,US,0,US,M,17
2022,SE,FT,Data Scientist,US,0,US,M,17
2022,SE,FT,Data Scientist,US,0,US,M,21
2022,SE,FT,Data Scientist,US,0,US,M,14
2022,SE,FT,Data Scientist,US,0,US,M,17
2022,SE,FT,Data Scientist,US,0,US,M,12
2022,EN,FT,Machine Learning Engineer,US,0,US,S,10
2022,SE,FT,Product Data Scientist,IN,100,SG,L,0
2022,SE,FT,Data Scientist,US,100,US,M,14
2022,SE,FT,Data Scientist,US,100,US,M,3
2022,SE,FT,Data Scientist,US,100,US,M,14
2022,SE,FT,Data Scientist,US,100,US,M,3
2022,MI,FT,Data Engineer,GB,0,GB,M,10
2022,MI,FT,Data Engineer,GB,0,GB,M,8
2022,SE,FT,Data Scientist,US,100,US,M,14
2022,SE,FT,Data Scientist,US,100,US,M,10
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Scientist,US,100,US,M,14
2022,SE,FT,Data Scientist,US,100,US,M,3
2022,SE,FT,Data Scientist,US,100,US,M,15
2022,SE,FT,Data Scientist,US,100,US,M,12
2022,SE,FT,Data Scientist,US,0,US,M,11
2022,SE,FT,Data Scientist,US,0,US,M,8
2022,SE,FT,Data Scientist,US,100,US,S,11
2022,SE,FT,Data Scientist,US,100,US,S,5
2022,SE,FT,Data Scientist,US,0,US,M,17
2022,SE,FT,Data Engineer,US,0,US,M,17
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Analyst,US,0,US,M,15
2022,SE,FT,Data Analyst,US,0,US,M,10
2022,SE,FT,Analytics Engineer,US,0,US,M,11
2022,SE,FT,Data Science Consultant,US,0,US,M,13
2022,SE,FT,Data Scientist,US,0,US,M,17
2022,SE,FT,Data Analyst,US,0,US,M,13
2022,SE,FT,Data Analyst,US,0,US,M,8
2022,SE,FT,Data Engineer,US,100,US,M,4
2022,SE,FT,Data Engineer,US,0,US,M,17
2022,SE,FT,Data Scientist,US,0,US,M,21
2022,SE,FT,Data Scientist,US,0,US,M,14
2022,SE,FT,Data Scientist,US,100,US,M,18
2022,SE,FT,Data Scientist,US,100,US,M,16
2022,SE,FT,Data Engineer,US,0,US,M,17
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,MI,FT,ML Engineer,US,100,US,L,13
2022,MI,FT,ML Engineer,US,100,US,L,9
2022,SE,FT,Data Architect,US,100,US,M,6
2022,SE,FT,Data Scientist,US,100,US,M,4
2022,SE,FT,Data Scientist,ES,0,ES,M,4
2022,SE,FT,Data Scientist,ES,0,ES,M,3
2022,MI,FT,Data Manager,US,0,US,M,12
2022,MI,FT,Data Manager,US,0,US,M,9
2022,MI,FT,Data Analyst,US,0,US,M,9
2022,EN,FT,BI Data Analyst,US,100,US,L,5
2022,SE,FT,Data Engineer,PT,0,PT,M,7
2022,SE,FT,Data Engineer,PT,0,PT,M,4
2022,SE,FT,Data Engineer,US,100,US,M,14
2022,SE,FT,Data Architect,US,100,US,M,16
2022,SE,FT,Data Architect,US,100,US,M,15
2022,MI,FT,Data Scientist,US,50,US,L,10
2022,SE,FT,Machine Learning Manager,US,100,US,M,18
2022,SE,FT,Machine Learning Manager,US,100,US,M,14
2022,SE,FT,Data Engineer,US,100,US,M,17
2022,SE,FT,Data Engineer,US,100,US,M,15
2022,SE,FT,Data Analyst,US,100,US,M,10
2022,SE,FT,Data Analyst,US,100,US,M,7
2022,SE,FT,Data Engineer,US,0,US,M,21
2022,SE,FT,Applied Scientist,US,100,US,M,13
2022,SE,FT,Data Analyst,ES,0,ES,M,4
2022,SE,FT,Data Analyst,ES,0,ES,M,3
2022,MI,FT,Data Scientist,DE,100,DE,S,7
2022,SE,FT,Data Scientist,US,0,US,L,18
2022,SE,FT,Data Scientist,US,0,US,L,13
2022,SE,CT,Data Analyst,US,100,US,M,8
2022,MI,FT,Research Scientist,DE,0,DE,S,12
2022,MI,FT,Research Scientist,DE,0,DE,S,8
2022,SE,FT,Data Engineer,US,100,US,M,18
2022,SE,FT,Data Engineer,US,100,US,M,16
2022,MI,FT,Analytics Engineer,US,100,US,M,10
2022,MI,FT,Analytics Engineer,US,100,US,M,7
2022,SE,FT,Machine Learning Engineer,US,100,US,M,19
2022,SE,FT,Data Engineer,US,100,US,M,15
2022,SE,FT,Data Engineer,US,100,US,M,12
2022,SE,FT,Analytics Engineer,US,100,US,M,12
2022,MI,FT,Data Analytics Engineer,US,100,US,L,12
2022,SE,FT,Data Engineer,US,100,US,L,16
2022,SE,FT,Data Engineer,US,100,US,L,12
2022,SE,FT,Machine Learning Engineer,CA,0,CA,M,13
2022,SE,FT,Machine Learning Engineer,CA,0,CA,M,10
2022,SE,FT,Data Engineer,US,100,US,M,15
2022,SE,FT,ETL Developer,US,100,US,M,23
2022,SE,FT,ETL Developer,US,100,US,M,5
2022,EX,FT,Data Engineer,US,100,US,M,17
2022,EX,FT,Data Engineer,US,100,US,M,10
2022,MI,FT,Data Scientist,TR,0,TR,M,0
2022,SE,FT,Data Engineer,US,100,US,M,18
2022,SE,FT,Data Engineer,US,100,US,M,13
2022,SE,FT,Data Engineer,US,0,US,L,14
2022,SE,FT,Data Scientist,US,0,US,L,20
2022,SE,FT,Data Engineer,US,0,US,L,21
2022,SE,FT,Data Engineer,US,0,US,L,14
2022,EN,FT,AI Scientist,US,100,US,M,4
2022,SE,FT,Data Scientist Lead,US,100,US,L,17
2022,SE,FT,Data Analyst,US,100,US,M,9
2022,SE,FT,Data Scientist,US,100,US,L,22
2022,SE,FT,Data Scientist,US,100,US,L,14
2022,SE,FT,Data Science Manager,US,100,US,M,16
2022,SE,FT,Data Engineer,US,100,US,M,14
2022,SE,FT,Machine Learning Engineer,US,100,US,M,19
2022,SE,FT,Machine Learning Engineer,US,100,US,M,16
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Architect,US,100,US,M,17
2022,SE,FT,Data Architect,US,100,US,M,12
2022,SE,FT,Analytics Engineer,US,100,US,M,10
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Engineer,US,100,US,M,15
2022,SE,FT,Data Engineer,US,100,US,M,7
2022,SE,FT,Data Scientist,US,0,US,M,20
2022,SE,FT,Data Scientist,US,0,US,M,13
2022,SE,FT,ML Engineer,US,100,US,L,18
2022,EN,FT,Data Specialist,CL,100,US,L,9
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Scientist,US,100,US,M,19
2022,SE,FT,Data Scientist,US,100,US,M,14
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Analyst,US,0,US,M,9
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Machine Learning Engineer,PR,100,PR,M,18
2022,SE,FT,Machine Learning Engineer,PR,100,PR,M,12
2022,SE,FT,Data Scientist,US,100,US,M,14
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Engineer,US,0,US,M,18
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,ML Engineer,US,100,US,M,7
2022,MI,FT,Data Operations Engineer,US,100,US,M,9
2022,MI,FT,Data Operations Engineer,US,100,US,M,5
2022,MI,FT,Data Engineer,GB,100,GB,M,7
2022,SE,FT,Data Engineer,US,0,US,M,13
2022,SE,FT,Data Analyst,ES,0,ES,M,4
2022,SE,FT,Data Analyst,ES,0,ES,M,3
2022,MI,FT,Data Scientist,GB,100,GB,M,9
2022,SE,FT,Data Analyst,US,100,US,M,13
2022,SE,FT,Data Analyst,US,100,US,M,10
2022,SE,FT,Data Architect,US,100,US,L,18
2022,SE,FT,Data Architect,US,100,US,L,12
2022,SE,FT,Machine Learning Engineer,US,100,US,L,18
2022,SE,FT,Data Architect,US,100,US,L,12
2022,SE,FT,Data Architect,US,100,US,M,17
2022,SE,FT,Data Architect,US,100,US,M,12
2022,SE,FT,Data Engineer,US,100,US,M,12
2022,SE,FT,Data Engineer,US,100,US,M,7
2022,SE,FT,Data Engineer,US,100,US,M,15
2022,SE,FT,Data Engineer,US,100,US,L,16
2022,SE,FT,Data Engineer,US,100,US,L,12
2022,SE,FT,Machine Learning Engineer,FI,50,FI,S,6
2022,SE,FT,Data Engineer,US,100,US,M,9
2022,MI,FT,Data Engineer,GB,100,GB,M,7
2022,MI,FT,Data Engineer,GB,100,GB,M,6
2022,SE,FT,Analytics Engineer,US,100,US,M,17
2022,SE,FT,Analytics Engineer,US,100,US,M,13
2022,MI,FT,Data Operations Engineer,US,100,US,M,9
2022,MI,FT,Data Operations Engineer,US,100,US,M,5
2022,SE,FT,Data Scientist,US,100,US,L,15
2022,SE,FT,Applied Machine Learning Scientist,US,0,US,L,10
2021,EN,FT,Machine Learning Research Engineer,FR,50,FR,M,1
2022,SE,FT,Data Architect,US,100,US,M,12
2022,SE,FT,Data Scientist,US,0,US,M,14
2022,SE,FT,Machine Learning Scientist,US,0,US,M,18
2022,SE,FT,Machine Learning Scientist,US,0,US,M,12
2022,EX,FT,Data Science Manager,US,0,US,M,20
2022,MI,FT,Data Engineer,US,0,US,M,9
2022,SE,FT,Analytics Engineer,US,100,US,M,11
2022,EX,FT,Data Engineer,US,100,US,M,27
2021,EN,FT,Machine Learning Developer,TH,100,TH,L,1
2022,SE,FT,Data Engineer,ES,100,US,M,18
2022,MI,FT,Data Operations Engineer,US,100,US,M,9
2022,SE,FT,Data Scientist,US,100,US,M,12
2022,SE,FT,Data Scientist,US,100,US,M,9
2022,SE,FT,ETL Developer,US,100,US,M,23
2022,SE,FT,ETL Developer,US,100,US,M,5
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Director of Data Science,FR,50,FR,L,5
2022,MI,FT,Data Analyst,US,100,US,M,12
2022,MI,FT,Data Analyst,US,100,US,M,10
2022,SE,FT,Data Scientist,US,100,US,M,16
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Engineer,US,0,US,M,20
2022,SE,FT,Data Engineer,US,0,US,M,15
2022,SE,FT,Data Engineer,US,0,US,M,28
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Engineer,US,100,US,M,23
2022,SE,FT,Data Engineer,US,100,US,M,16
2022,SE,FT,Data Engineer,US,100,US,M,14
2021,EN,FT,Data Engineer,GB,50,GB,L,3
2022,SE,FT,Data Engineer,US,100,US,M,23
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,MI,FT,Data Analyst,US,100,US,L,9
2022,SE,FT,Applied Scientist,US,100,US,M,20
2022,SE,FT,Applied Scientist,US,100,US,M,13
2022,MI,FT,Data Scientist,NL,50,NL,L,7
2022,EN,FT,Data Scientist,US,50,DE,M,4
2022,SE,FT,Data Scientist,US,0,US,M,12
2022,SE,FT,Analytics Engineer,US,100,US,M,15
2022,SE,FT,Analytics Engineer,US,100,US,M,13
2022,SE,FT,Data Engineer,US,0,US,M,10
2022,SE,FT,Data Scientist,US,100,US,M,16
2022,SE,FT,Data Scientist,US,100,US,M,14
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,MI,FT,Financial Data Analyst,US,0,US,M,7
2022,MI,FT,Data Engineer,GR,100,GR,M,8
2022,MI,FT,Data Engineer,GR,100,GR,M,7
2022,MI,FT,Data Engineer,GB,100,GB,M,9
2022,MI,FT,Data Engineer,GB,100,GB,M,7
2022,MI,FT,Data Engineer,ES,100,ES,M,8
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Analytics Engineer,GB,100,GB,M,9
2022,SE,FT,Analytics Engineer,GB,100,GB,M,7
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Engineer,GB,100,GB,M,7
2022,SE,FT,Data Scientist,US,100,US,M,17
2022,SE,FT,Data Scientist,US,0,US,M,13
2022,SE,FT,Data Analyst,US,0,US,L,10
2022,EN,FT,Data Scientist,ES,50,ES,M,3
2022,SE,FT,Data Operations Analyst,US,100,US,M,7
2022,SE,FT,Data Operations Analyst,US,100,US,M,6
